id,sales
8548,59
8549,62
8550,37
8551,42
8552,42
8553,45
8554,48
8555,52
8556,56
8557,37
8558,42
8559,42
8560,45
8561,48
8562,52
8563,56
8564,37
8565,42
8566,42
8567,45
8568,48
8569,52
8570,56
8571,37
8572,42
8573,42
8574,45
8575,48
8576,52
8577,56
8578,37
8579,42
8580,42
8581,46
8582,51
8583,55
8584,58
8585,39
8586,45
8587,45
8588,48
8589,51
8590,55
8591,58
8592,39
8593,45
8594,45
8595,48
8596,51
8597,55
8598,58
8599,39
8600,45
8601,45
8602,48
8603,51
8604,55
8605,58
8606,39
8607,45
8608,45
8609,53
8610,58
8611,61
8612,64
8613,44
8614,52
8615,52
8616,55
8617,59
8618,61
8619,64
8620,44
8621,52
8622,52
8623,55
8624,59
8625,61
8626,64
8627,44
8628,52
8629,52
8630,55
8631,59
8632,61
8633,64
8634,44
8635,52
8636,52
8637,55
8638,59
8639,61
8640,34
8641,38
8642,38
8643,41
8644,44
8645,47
8646,51
8647,35
8648,38
8649,38
8650,41
8651,44
8652,47
8653,51
8654,35
8655,38
8656,38
8657,41
8658,44
8659,47
8660,51
8661,35
8662,38
8663,38
8664,41
8665,44
8666,47
8667,51
8668,35
8669,38
8670,38
8671,42
8672,46
8673,50
8674,53
8675,37
8676,41
8677,41
8678,43
8679,47
8680,50
8681,53
8682,37
8683,41
8684,41
8685,43
8686,47
8687,50
8688,53
8689,37
8690,41
8691,41
8692,43
8693,47
8694,50
8695,53
8696,37
8697,41
8698,41
8699,48
8700,53
8701,56
8702,59
8703,40
8704,47
8705,47
8706,51
8707,54
8708,56
8709,59
8710,40
8711,47
8712,47
8713,51
8714,54
8715,56
8716,59
8717,40
8718,47
8719,47
8720,51
8721,54
8722,56
8723,59
8724,40
8725,47
8726,47
8727,51
8728,54
8729,56
8730,60
8731,68
8732,67
8733,72
8734,77
8735,83
8736,90
8737,61
8738,68
8739,68
8740,72
8741,77
8742,83
8743,90
8744,61
8745,68
8746,68
8747,72
8748,77
8749,83
8750,90
8751,61
8752,68
8753,68
8754,72
8755,77
8756,83
8757,90
8758,61
8759,68
8760,68
8761,74
8762,81
8763,88
8764,94
8765,65
8766,72
8767,72
8768,76
8769,82
8770,88
8771,94
8772,65
8773,72
8774,72
8775,76
8776,82
8777,88
8778,94
8779,65
8780,72
8781,72
8782,76
8783,82
8784,88
8785,94
8786,65
8787,72
8788,72
8789,85
8790,93
8791,99
8792,104
8793,72
8794,83
8795,83
8796,89
8797,95
8798,99
8799,104
8800,72
8801,83
8802,83
8803,89
8804,95
8805,99
8806,104
8807,72
8808,83
8809,83
8810,89
8811,95
8812,99
8813,104
8814,72
8815,83
8816,83
8817,89
8818,95
8819,99
8820,51
8821,58
8822,58
8823,62
8824,66
8825,71
8826,77
8827,52
8828,59
8829,58
8830,62
8831,66
8832,71
8833,77
8834,52
8835,59
8836,58
8837,62
8838,66
8839,71
8840,77
8841,52
8842,59
8843,58
8844,62
8845,66
8846,71
8847,77
8848,52
8849,59
8850,58
8851,64
8852,70
8853,75
8854,80
8855,55
8856,62
8857,62
8858,65
8859,70
8860,75
8861,80
8862,56
8863,62
8864,62
8865,65
8866,70
8867,75
8868,80
8869,56
8870,62
8871,62
8872,65
8873,70
8874,75
8875,80
8876,56
8877,62
8878,62
8879,72
8880,79
8881,84
8882,89
8883,62
8884,71
8885,71
8886,76
8887,80
8888,85
8889,89
8890,62
8891,71
8892,71
8893,76
8894,80
8895,85
8896,89
8897,62
8898,71
8899,71
8900,76
8901,80
8902,85
8903,89
8904,62
8905,71
8906,71
8907,76
8908,80
8909,85
8910,53
8911,63
8912,62
8913,66
8914,70
8915,76
8916,81
8917,54
8918,63
8919,63
8920,66
8921,70
8922,76
8923,81
8924,54
8925,63
8926,63
8927,66
8928,70
8929,76
8930,81
8931,54
8932,63
8933,63
8934,66
8935,70
8936,76
8937,81
8938,54
8939,63
8940,63
8941,68
8942,74
8943,80
8944,85
8945,57
8946,66
8947,66
8948,70
8949,75
8950,80
8951,85
8952,57
8953,66
8954,66
8955,70
8956,75
8957,80
8958,85
8959,57
8960,66
8961,66
8962,70
8963,75
8964,80
8965,85
8966,57
8967,66
8968,66
8969,77
8970,84
8971,89
8972,94
8973,65
8974,76
8975,76
8976,81
8977,85
8978,90
8979,94
8980,65
8981,76
8982,76
8983,81
8984,85
8985,90
8986,94
8987,65
8988,76
8989,76
8990,81
8991,85
8992,90
8993,94
8994,65
8995,76
8996,76
8997,81
8998,85
8999,90
9000,42
9001,48
9002,48
9003,51
9004,54
9005,58
9006,62
9007,42
9008,48
9009,48
9010,51
9011,54
9012,58
9013,62
9014,42
9015,48
9016,48
9017,51
9018,54
9019,58
9020,62
9021,42
9022,48
9023,48
9024,51
9025,54
9026,58
9027,62
9028,42
9029,48
9030,48
9031,52
9032,57
9033,61
9034,65
9035,45
9036,51
9037,50
9038,53
9039,57
9040,61
9041,65
9042,45
9043,51
9044,50
9045,53
9046,57
9047,61
9048,65
9049,45
9050,51
9051,50
9052,53
9053,57
9054,61
9055,65
9056,45
9057,51
9058,50
9059,59
9060,64
9061,68
9062,71
9063,50
9064,58
9065,58
9066,62
9067,65
9068,68
9069,72
9070,50
9071,58
9072,58
9073,62
9074,65
9075,68
9076,72
9077,50
9078,58
9079,58
9080,62
9081,65
9082,68
9083,72
9084,50
9085,58
9086,58
9087,62
9088,65
9089,68
9090,56
9091,66
9092,66
9093,71
9094,76
9095,83
9096,89
9097,57
9098,67
9099,66
9100,71
9101,76
9102,83
9103,89
9104,57
9105,67
9106,66
9107,71
9108,76
9109,83
9110,89
9111,57
9112,67
9113,66
9114,71
9115,76
9116,83
9117,89
9118,57
9119,67
9120,66
9121,73
9122,81
9123,87
9124,93
9125,60
9126,71
9127,70
9128,75
9129,81
9130,87
9131,93
9132,60
9133,71
9134,70
9135,75
9136,81
9137,87
9138,93
9139,60
9140,71
9141,70
9142,75
9143,81
9144,87
9145,93
9146,60
9147,71
9148,70
9149,84
9150,92
9151,98
9152,103
9153,69
9154,83
9155,82
9156,88
9157,94
9158,98
9159,103
9160,69
9161,83
9162,82
9163,88
9164,94
9165,98
9166,103
9167,69
9168,83
9169,82
9170,88
9171,94
9172,98
9173,103
9174,69
9175,83
9176,82
9177,88
9178,94
9179,98
9180,54
9181,61
9182,61
9183,64
9184,69
9185,74
9186,80
9187,54
9188,61
9189,61
9190,64
9191,69
9192,74
9193,80
9194,54
9195,61
9196,61
9197,64
9198,69
9199,74
9200,80
9201,54
9202,61
9203,61
9204,64
9205,69
9206,74
9207,80
9208,54
9209,61
9210,61
9211,67
9212,72
9213,78
9214,83
9215,57
9216,65
9217,64
9218,68
9219,73
9220,78
9221,83
9222,57
9223,65
9224,64
9225,68
9226,73
9227,78
9228,83
9229,57
9230,65
9231,64
9232,68
9233,73
9234,78
9235,83
9236,57
9237,65
9238,64
9239,75
9240,82
9241,87
9242,91
9243,64
9244,74
9245,74
9246,79
9247,83
9248,87
9249,92
9250,64
9251,74
9252,74
9253,79
9254,83
9255,87
9256,92
9257,64
9258,74
9259,74
9260,79
9261,83
9262,87
9263,92
9264,64
9265,74
9266,74
9267,79
9268,83
9269,87
9270,48
9271,55
9272,55
9273,58
9274,62
9275,68
9276,73
9277,49
9278,55
9279,55
9280,58
9281,62
9282,68
9283,73
9284,49
9285,55
9286,55
9287,58
9288,62
9289,68
9290,73
9291,49
9292,55
9293,55
9294,58
9295,62
9296,68
9297,73
9298,49
9299,55
9300,55
9301,60
9302,66
9303,71
9304,76
9305,51
9306,59
9307,58
9308,62
9309,67
9310,72
9311,77
9312,51
9313,59
9314,58
9315,62
9316,67
9317,72
9318,77
9319,51
9320,59
9321,58
9322,62
9323,67
9324,72
9325,77
9326,51
9327,59
9328,58
9329,69
9330,76
9331,80
9332,85
9333,57
9334,68
9335,68
9336,72
9337,77
9338,81
9339,85
9340,57
9341,68
9342,68
9343,72
9344,77
9345,81
9346,85
9347,57
9348,68
9349,68
9350,72
9351,77
9352,81
9353,85
9354,57
9355,68
9356,68
9357,72
9358,77
9359,81
9360,34
9361,39
9362,39
9363,42
9364,45
9365,48
9366,52
9367,34
9368,39
9369,39
9370,42
9371,45
9372,48
9373,52
9374,34
9375,39
9376,39
9377,42
9378,45
9379,48
9380,52
9381,34
9382,39
9383,39
9384,42
9385,45
9386,48
9387,52
9388,34
9389,39
9390,39
9391,43
9392,47
9393,51
9394,55
9395,37
9396,42
9397,42
9398,44
9399,48
9400,51
9401,55
9402,37
9403,42
9404,42
9405,44
9406,48
9407,51
9408,55
9409,37
9410,42
9411,42
9412,44
9413,48
9414,51
9415,55
9416,37
9417,42
9418,42
9419,49
9420,54
9421,57
9422,60
9423,42
9424,48
9425,48
9426,52
9427,55
9428,58
9429,61
9430,42
9431,48
9432,48
9433,52
9434,55
9435,58
9436,61
9437,42
9438,48
9439,48
9440,52
9441,55
9442,58
9443,61
9444,42
9445,48
9446,48
9447,52
9448,55
9449,58
9450,35
9451,41
9452,41
9453,43
9454,46
9455,50
9456,54
9457,36
9458,41
9459,41
9460,43
9461,46
9462,50
9463,54
9464,36
9465,41
9466,41
9467,43
9468,46
9469,50
9470,54
9471,36
9472,41
9473,41
9474,43
9475,46
9476,50
9477,54
9478,36
9479,41
9480,41
9481,44
9482,49
9483,53
9484,56
9485,38
9486,43
9487,43
9488,45
9489,49
9490,53
9491,57
9492,38
9493,43
9494,43
9495,45
9496,49
9497,53
9498,57
9499,38
9500,43
9501,43
9502,45
9503,49
9504,53
9505,57
9506,38
9507,43
9508,43
9509,51
9510,56
9511,59
9512,62
9513,42
9514,50
9515,50
9516,53
9517,57
9518,60
9519,63
9520,42
9521,50
9522,50
9523,53
9524,57
9525,60
9526,63
9527,42
9528,50
9529,50
9530,53
9531,57
9532,60
9533,63
9534,42
9535,50
9536,50
9537,53
9538,57
9539,60
9540,33
9541,37
9542,37
9543,39
9544,42
9545,46
9546,50
9547,34
9548,37
9549,37
9550,39
9551,42
9552,46
9553,50
9554,34
9555,37
9556,37
9557,39
9558,42
9559,46
9560,50
9561,34
9562,37
9563,37
9564,39
9565,42
9566,46
9567,50
9568,34
9569,37
9570,37
9571,41
9572,45
9573,48
9574,52
9575,36
9576,39
9577,39
9578,42
9579,45
9580,49
9581,52
9582,36
9583,40
9584,39
9585,42
9586,45
9587,49
9588,52
9589,36
9590,40
9591,39
9592,42
9593,45
9594,49
9595,52
9596,36
9597,40
9598,39
9599,47
9600,51
9601,54
9602,57
9603,39
9604,46
9605,46
9606,49
9607,52
9608,54
9609,57
9610,39
9611,46
9612,46
9613,49
9614,52
9615,54
9616,57
9617,39
9618,46
9619,46
9620,49
9621,52
9622,54
9623,57
9624,39
9625,46
9626,46
9627,49
9628,52
9629,54
9630,58
9631,66
9632,65
9633,69
9634,74
9635,80
9636,86
9637,59
9638,66
9639,66
9640,69
9641,74
9642,80
9643,86
9644,59
9645,66
9646,66
9647,69
9648,74
9649,80
9650,86
9651,59
9652,66
9653,66
9654,69
9655,74
9656,80
9657,86
9658,59
9659,66
9660,66
9661,72
9662,78
9663,84
9664,90
9665,63
9666,70
9667,69
9668,73
9669,79
9670,84
9671,90
9672,63
9673,70
9674,69
9675,73
9676,79
9677,84
9678,90
9679,63
9680,70
9681,69
9682,73
9683,79
9684,84
9685,90
9686,63
9687,70
9688,69
9689,81
9690,89
9691,94
9692,99
9693,69
9694,80
9695,80
9696,85
9697,90
9698,95
9699,100
9700,69
9701,80
9702,80
9703,85
9704,90
9705,95
9706,100
9707,69
9708,80
9709,80
9710,85
9711,90
9712,95
9713,100
9714,69
9715,80
9716,80
9717,85
9718,90
9719,95
9720,48
9721,56
9722,56
9723,60
9724,64
9725,69
9726,74
9727,49
9728,57
9729,56
9730,60
9731,64
9732,69
9733,74
9734,49
9735,57
9736,56
9737,60
9738,64
9739,69
9740,74
9741,49
9742,57
9743,56
9744,60
9745,64
9746,69
9747,74
9748,49
9749,57
9750,56
9751,62
9752,67
9753,72
9754,77
9755,51
9756,60
9757,59
9758,63
9759,68
9760,72
9761,77
9762,51
9763,60
9764,59
9765,63
9766,68
9767,72
9768,77
9769,51
9770,60
9771,59
9772,63
9773,68
9774,72
9775,77
9776,51
9777,60
9778,59
9779,70
9780,76
9781,80
9782,85
9783,58
9784,69
9785,69
9786,73
9787,77
9788,81
9789,85
9790,58
9791,69
9792,69
9793,73
9794,77
9795,81
9796,85
9797,58
9798,69
9799,69
9800,73
9801,77
9802,81
9803,85
9804,58
9805,69
9806,69
9807,73
9808,77
9809,81
9810,52
9811,59
9812,59
9813,63
9814,67
9815,72
9816,78
9817,53
9818,60
9819,59
9820,63
9821,67
9822,72
9823,78
9824,53
9825,60
9826,59
9827,63
9828,67
9829,72
9830,78
9831,53
9832,60
9833,59
9834,63
9835,67
9836,72
9837,78
9838,53
9839,60
9840,59
9841,65
9842,71
9843,76
9844,82
9845,56
9846,63
9847,63
9848,66
9849,71
9850,77
9851,82
9852,56
9853,63
9854,63
9855,66
9856,71
9857,77
9858,82
9859,56
9860,63
9861,63
9862,66
9863,71
9864,77
9865,82
9866,56
9867,63
9868,63
9869,74
9870,81
9871,86
9872,91
9873,62
9874,73
9875,73
9876,77
9877,82
9878,86
9879,91
9880,63
9881,73
9882,73
9883,77
9884,82
9885,86
9886,91
9887,63
9888,73
9889,73
9890,77
9891,82
9892,86
9893,91
9894,63
9895,73
9896,73
9897,77
9898,82
9899,86
9900,42
9901,48
9902,48
9903,50
9904,54
9905,58
9906,63
9907,43
9908,48
9909,48
9910,51
9911,54
9912,58
9913,63
9914,43
9915,48
9916,48
9917,51
9918,54
9919,58
9920,63
9921,43
9922,48
9923,48
9924,51
9925,54
9926,58
9927,63
9928,43
9929,48
9930,48
9931,52
9932,57
9933,62
9934,66
9935,45
9936,51
9937,50
9938,53
9939,58
9940,62
9941,66
9942,45
9943,51
9944,50
9945,53
9946,58
9947,62
9948,66
9949,45
9950,51
9951,50
9952,53
9953,58
9954,62
9955,66
9956,45
9957,51
9958,50
9959,59
9960,65
9961,69
9962,73
9963,50
9964,58
9965,59
9966,63
9967,66
9968,70
9969,73
9970,50
9971,58
9972,59
9973,63
9974,66
9975,70
9976,73
9977,50
9978,58
9979,59
9980,63
9981,66
9982,70
9983,73
9984,50
9985,58
9986,59
9987,63
9988,66
9989,70
9990,61
9991,68
9992,67
9993,71
9994,76
9995,81
9996,88
9997,62
9998,68
9999,68
10000,71
10001,76
10002,81
10003,88
10004,62
10005,68
10006,68
10007,71
10008,76
10009,81
10010,88
10011,62
10012,68
10013,68
10014,71
10015,76
10016,81
10017,88
10018,62
10019,68
10020,68
10021,74
10022,80
10023,86
10024,92
10025,67
10026,72
10027,71
10028,75
10029,81
10030,86
10031,92
10032,67
10033,72
10034,71
10035,75
10036,81
10037,86
10038,92
10039,67
10040,72
10041,71
10042,75
10043,81
10044,86
10045,92
10046,67
10047,72
10048,71
10049,83
10050,91
10051,97
10052,103
10053,73
10054,82
10055,82
10056,87
10057,93
10058,98
10059,103
10060,73
10061,82
10062,82
10063,87
10064,93
10065,98
10066,103
10067,73
10068,82
10069,82
10070,87
10071,93
10072,98
10073,103
10074,73
10075,82
10076,82
10077,87
10078,93
10079,98
10080,53
10081,60
10082,60
10083,64
10084,68
10085,74
10086,79
10087,54
10088,61
10089,60
10090,64
10091,68
10092,74
10093,80
10094,54
10095,61
10096,60
10097,64
10098,68
10099,74
10100,80
10101,54
10102,61
10103,60
10104,64
10105,68
10106,74
10107,80
10108,54
10109,61
10110,60
10111,66
10112,72
10113,78
10114,83
10115,57
10116,64
10117,64
10118,67
10119,72
10120,78
10121,83
10122,57
10123,64
10124,64
10125,67
10126,72
10127,78
10128,83
10129,57
10130,64
10131,64
10132,67
10133,72
10134,78
10135,83
10136,57
10137,64
10138,64
10139,75
10140,82
10141,87
10142,92
10143,63
10144,74
10145,74
10146,78
10147,83
10148,87
10149,92
10150,63
10151,74
10152,74
10153,78
10154,83
10155,87
10156,92
10157,63
10158,74
10159,74
10160,78
10161,83
10162,87
10163,92
10164,63
10165,74
10166,74
10167,78
10168,83
10169,87
10170,48
10171,55
10172,55
10173,59
10174,63
10175,68
10176,73
10177,48
10178,56
10179,55
10180,59
10181,63
10182,68
10183,73
10184,48
10185,56
10186,55
10187,59
10188,63
10189,68
10190,73
10191,48
10192,56
10193,55
10194,59
10195,63
10196,68
10197,73
10198,48
10199,56
10200,55
10201,61
10202,67
10203,72
10204,76
10205,51
10206,59
10207,58
10208,62
10209,67
10210,72
10211,76
10212,51
10213,59
10214,58
10215,62
10216,67
10217,72
10218,76
10219,51
10220,59
10221,58
10222,62
10223,67
10224,72
10225,76
10226,51
10227,59
10228,58
10229,69
10230,75
10231,80
10232,84
10233,58
10234,68
10235,68
10236,73
10237,77
10238,80
10239,84
10240,58
10241,68
10242,68
10243,73
10244,77
10245,80
10246,84
10247,58
10248,68
10249,68
10250,73
10251,77
10252,80
10253,84
10254,58
10255,68
10256,68
10257,73
10258,77
10259,80
10260,36
10261,40
10262,40
10263,42
10264,45
10265,49
10266,53
10267,36
10268,40
10269,40
10270,42
10271,45
10272,49
10273,53
10274,36
10275,40
10276,40
10277,42
10278,45
10279,49
10280,53
10281,36
10282,40
10283,40
10284,42
10285,45
10286,49
10287,53
10288,36
10289,40
10290,40
10291,44
10292,48
10293,52
10294,55
10295,38
10296,42
10297,42
10298,45
10299,48
10300,52
10301,55
10302,38
10303,42
10304,42
10305,45
10306,48
10307,52
10308,55
10309,38
10310,42
10311,42
10312,45
10313,48
10314,52
10315,55
10316,38
10317,42
10318,42
10319,50
10320,55
10321,58
10322,61
10323,42
10324,49
10325,49
10326,53
10327,56
10328,58
10329,61
10330,42
10331,49
10332,49
10333,53
10334,56
10335,58
10336,61
10337,42
10338,49
10339,49
10340,53
10341,56
10342,58
10343,61
10344,42
10345,49
10346,49
10347,53
10348,56
10349,58
10350,35
10351,39
10352,39
10353,41
10354,45
10355,49
10356,53
10357,35
10358,39
10359,39
10360,42
10361,45
10362,49
10363,53
10364,35
10365,39
10366,39
10367,42
10368,45
10369,49
10370,53
10371,35
10372,39
10373,39
10374,42
10375,45
10376,49
10377,53
10378,35
10379,39
10380,39
10381,43
10382,47
10383,51
10384,55
10385,37
10386,42
10387,41
10388,44
10389,48
10390,52
10391,55
10392,37
10393,42
10394,41
10395,44
10396,48
10397,52
10398,55
10399,37
10400,42
10401,41
10402,44
10403,48
10404,52
10405,55
10406,37
10407,42
10408,41
10409,49
10410,54
10411,57
10412,60
10413,41
10414,49
10415,49
10416,52
10417,55
10418,58
10419,60
10420,41
10421,49
10422,49
10423,52
10424,55
10425,58
10426,60
10427,41
10428,49
10429,49
10430,52
10431,55
10432,58
10433,60
10434,41
10435,49
10436,49
10437,52
10438,55
10439,58
10440,32
10441,37
10442,37
10443,39
10444,41
10445,45
10446,49
10447,32
10448,37
10449,37
10450,39
10451,41
10452,45
10453,49
10454,32
10455,37
10456,37
10457,39
10458,41
10459,45
10460,49
10461,32
10462,37
10463,37
10464,39
10465,41
10466,45
10467,49
10468,32
10469,37
10470,37
10471,40
10472,44
10473,47
10474,51
10475,34
10476,39
10477,39
10478,41
10479,44
10480,48
10481,51
10482,34
10483,39
10484,39
10485,41
10486,44
10487,48
10488,51
10489,34
10490,39
10491,39
10492,41
10493,44
10494,48
10495,51
10496,34
10497,39
10498,39
10499,46
10500,50
10501,53
10502,56
10503,38
10504,45
10505,45
10506,48
10507,51
10508,54
10509,56
10510,38
10511,45
10512,45
10513,48
10514,51
10515,54
10516,56
10517,38
10518,45
10519,45
10520,48
10521,51
10522,54
10523,56
10524,38
10525,45
10526,45
10527,48
10528,51
10529,54
10530,57
10531,67
10532,66
10533,70
10534,74
10535,80
10536,86
10537,58
10538,67
10539,67
10540,70
10541,75
10542,80
10543,86
10544,58
10545,67
10546,67
10547,70
10548,75
10549,80
10550,86
10551,58
10552,67
10553,67
10554,70
10555,75
10556,80
10557,86
10558,58
10559,67
10560,67
10561,72
10562,78
10563,84
10564,90
10565,62
10566,71
10567,70
10568,74
10569,79
10570,85
10571,90
10572,62
10573,71
10574,70
10575,74
10576,79
10577,85
10578,90
10579,62
10580,71
10581,70
10582,74
10583,79
10584,85
10585,90
10586,62
10587,71
10588,70
10589,81
10590,89
10591,95
10592,100
10593,70
10594,80
10595,80
10596,85
10597,91
10598,95
10599,100
10600,70
10601,80
10602,80
10603,85
10604,91
10605,95
10606,100
10607,70
10608,80
10609,80
10610,85
10611,91
10612,95
10613,100
10614,70
10615,80
10616,80
10617,85
10618,91
10619,95
10620,47
10621,56
10622,56
10623,59
10624,63
10625,68
10626,74
10627,48
10628,56
10629,56
10630,59
10631,63
10632,68
10633,74
10634,48
10635,56
10636,56
10637,59
10638,63
10639,68
10640,74
10641,48
10642,56
10643,56
10644,59
10645,63
10646,68
10647,74
10648,48
10649,56
10650,56
10651,61
10652,67
10653,72
10654,77
10655,51
10656,60
10657,59
10658,63
10659,67
10660,72
10661,77
10662,51
10663,60
10664,59
10665,63
10666,67
10667,72
10668,77
10669,51
10670,60
10671,59
10672,63
10673,67
10674,72
10675,77
10676,51
10677,60
10678,59
10679,69
10680,76
10681,81
10682,85
10683,58
10684,68
10685,68
10686,73
10687,77
10688,81
10689,86
10690,58
10691,68
10692,68
10693,73
10694,77
10695,81
10696,86
10697,58
10698,68
10699,68
10700,73
10701,77
10702,81
10703,86
10704,58
10705,68
10706,68
10707,73
10708,77
10709,81
10710,50
10711,57
10712,56
10713,61
10714,67
10715,73
10716,80
10717,51
10718,57
10719,57
10720,61
10721,67
10722,73
10723,80
10724,51
10725,57
10726,57
10727,61
10728,67
10729,73
10730,80
10731,51
10732,57
10733,57
10734,61
10735,67
10736,73
10737,80
10738,51
10739,57
10740,57
10741,64
10742,71
10743,78
10744,83
10745,54
10746,61
10747,61
10748,66
10749,72
10750,78
10751,83
10752,54
10753,61
10754,61
10755,66
10756,72
10757,78
10758,83
10759,54
10760,61
10761,61
10762,66
10763,72
10764,78
10765,83
10766,54
10767,61
10768,61
10769,74
10770,82
10771,87
10772,91
10773,60
10774,73
10775,73
10776,78
10777,83
10778,87
10779,91
10780,60
10781,73
10782,73
10783,78
10784,83
10785,87
10786,91
10787,60
10788,73
10789,73
10790,78
10791,83
10792,87
10793,91
10794,60
10795,73
10796,73
10797,78
10798,83
10799,87
10800,51
10801,57
10802,56
10803,61
10804,66
10805,71
10806,77
10807,52
10808,57
10809,57
10810,61
10811,66
10812,71
10813,77
10814,52
10815,57
10816,57
10817,61
10818,66
10819,71
10820,77
10821,52
10822,57
10823,57
10824,61
10825,66
10826,71
10827,77
10828,52
10829,57
10830,57
10831,63
10832,69
10833,75
10834,80
10835,55
10836,61
10837,61
10838,65
10839,70
10840,75
10841,80
10842,55
10843,61
10844,61
10845,65
10846,70
10847,75
10848,80
10849,55
10850,61
10851,61
10852,65
10853,70
10854,75
10855,80
10856,55
10857,61
10858,61
10859,72
10860,79
10861,84
10862,88
10863,61
10864,71
10865,71
10866,76
10867,80
10868,84
10869,88
10870,61
10871,71
10872,71
10873,76
10874,80
10875,84
10876,88
10877,61
10878,71
10879,71
10880,76
10881,80
10882,84
10883,88
10884,61
10885,71
10886,71
10887,76
10888,80
10889,84
10890,71
10891,81
10892,80
10893,86
10894,92
10895,99
10896,107
10897,72
10898,81
10899,80
10900,86
10901,92
10902,99
10903,107
10904,72
10905,81
10906,80
10907,86
10908,92
10909,99
10910,107
10911,72
10912,81
10913,80
10914,86
10915,92
10916,99
10917,107
10918,72
10919,81
10920,80
10921,89
10922,97
10923,105
10924,112
10925,77
10926,86
10927,85
10928,91
10929,98
10930,105
10931,112
10932,77
10933,86
10934,85
10935,91
10936,98
10937,105
10938,112
10939,77
10940,86
10941,85
10942,91
10943,98
10944,105
10945,112
10946,77
10947,86
10948,85
10949,101
10950,111
10951,118
10952,124
10953,85
10954,99
10955,99
10956,106
10957,112
10958,118
10959,124
10960,85
10961,99
10962,99
10963,106
10964,112
10965,118
10966,124
10967,85
10968,99
10969,99
10970,106
10971,112
10972,118
10973,124
10974,85
10975,99
10976,99
10977,106
10978,112
10979,118
10980,65
10981,73
10982,73
10983,77
10984,82
10985,89
10986,97
10987,66
10988,73
10989,73
10990,77
10991,82
10992,89
10993,97
10994,66
10995,73
10996,73
10997,77
10998,82
10999,89
11000,97
11001,66
11002,73
11003,73
11004,77
11005,82
11006,89
11007,97
11008,66
11009,73
11010,73
11011,80
11012,87
11013,94
11014,101
11015,69
11016,78
11017,77
11018,82
11019,88
11020,95
11021,101
11022,69
11023,78
11024,77
11025,82
11026,88
11027,95
11028,101
11029,69
11030,78
11031,77
11032,82
11033,88
11034,95
11035,101
11036,69
11037,78
11038,77
11039,91
11040,100
11041,106
11042,112
11043,76
11044,89
11045,89
11046,95
11047,101
11048,107
11049,112
11050,76
11051,89
11052,89
11053,95
11054,101
11055,107
11056,112
11057,76
11058,89
11059,89
11060,95
11061,101
11062,107
11063,112
11064,76
11065,89
11066,89
11067,95
11068,101
11069,107
11070,61
11071,68
11072,67
11073,72
11074,77
11075,83
11076,89
11077,62
11078,68
11079,68
11080,72
11081,77
11082,83
11083,89
11084,62
11085,68
11086,68
11087,72
11088,77
11089,83
11090,89
11091,62
11092,68
11093,68
11094,72
11095,77
11096,83
11097,89
11098,62
11099,68
11100,68
11101,75
11102,81
11103,87
11104,93
11105,65
11106,73
11107,72
11108,76
11109,82
11110,88
11111,93
11112,65
11113,73
11114,72
11115,76
11116,82
11117,88
11118,93
11119,65
11120,73
11121,72
11122,76
11123,82
11124,88
11125,93
11126,65
11127,73
11128,72
11129,84
11130,92
11131,98
11132,103
11133,72
11134,83
11135,83
11136,88
11137,94
11138,99
11139,104
11140,72
11141,83
11142,83
11143,88
11144,94
11145,99
11146,104
11147,72
11148,83
11149,83
11150,88
11151,94
11152,99
11153,104
11154,72
11155,83
11156,83
11157,88
11158,94
11159,99
11160,43
11161,49
11162,49
11163,53
11164,56
11165,60
11166,65
11167,44
11168,50
11169,49
11170,53
11171,56
11172,60
11173,65
11174,44
11175,50
11176,49
11177,53
11178,56
11179,60
11180,65
11181,44
11182,50
11183,49
11184,53
11185,56
11186,60
11187,65
11188,44
11189,50
11190,49
11191,54
11192,59
11193,63
11194,68
11195,46
11196,53
11197,52
11198,55
11199,59
11200,64
11201,68
11202,46
11203,53
11204,52
11205,55
11206,59
11207,64
11208,68
11209,46
11210,53
11211,52
11212,55
11213,59
11214,64
11215,68
11216,46
11217,53
11218,52
11219,61
11220,67
11221,71
11222,75
11223,52
11224,60
11225,60
11226,64
11227,68
11228,71
11229,75
11230,52
11231,60
11232,60
11233,64
11234,68
11235,71
11236,75
11237,52
11238,60
11239,60
11240,64
11241,68
11242,71
11243,75
11244,52
11245,60
11246,60
11247,64
11248,68
11249,71
11250,44
11251,48
11252,48
11253,51
11254,55
11255,60
11256,65
11257,44
11258,48
11259,48
11260,51
11261,55
11262,60
11263,65
11264,44
11265,48
11266,48
11267,51
11268,55
11269,60
11270,65
11271,44
11272,48
11273,48
11274,51
11275,55
11276,60
11277,65
11278,44
11279,48
11280,48
11281,53
11282,58
11283,63
11284,68
11285,47
11286,51
11287,50
11288,54
11289,59
11290,63
11291,68
11292,47
11293,51
11294,50
11295,54
11296,59
11297,63
11298,68
11299,47
11300,51
11301,50
11302,54
11303,59
11304,63
11305,68
11306,47
11307,51
11308,50
11309,61
11310,67
11311,71
11312,75
11313,51
11314,59
11315,59
11316,64
11317,68
11318,71
11319,75
11320,51
11321,60
11322,59
11323,64
11324,68
11325,71
11326,75
11327,51
11328,60
11329,59
11330,64
11331,68
11332,71
11333,75
11334,51
11335,60
11336,59
11337,64
11338,68
11339,71
11340,40
11341,45
11342,45
11343,48
11344,51
11345,55
11346,59
